N,A,B,Cin,Output,Expected,Latency
23,10100100000101100010100,11110111001010111101110,0,110011011010000100000010,110011011010000100000010,11
24,100011110111000110010011,11100000010001000111110,0,111111111001001111010001,111111111001001111010001,12
25,10001010001110001001000,1010011000101011101010010,1,1100100010111001110011011,1100100010111001110011011,7
27,111011001010010001000011110,11011111001111100110000,1,111110101001100000101001111,111110101001100000101001111,9
29,1001100110100101100011010011,11110101110100000111101111101,1,101000010101000110100001010001,101000010101000110100001010001,11
20,1111011000011000110,10100011110010111111,0,100011110110110000101,100011110110110000101,9
26,11010110001011111110010110,111000110101111000101001,1,100001111000001110111000000,100001111000001110111000000,13
30,101001100110100101100011010011,111110101110100000111101111101,1,1101000010101000110100001010001,1101000010101000110100001010001,11
22,101000101100011010010,1111101011110100001010,1,10100110001010111011101,10100110001010111011101,9
28,1111011001010010001000011110,1000011011111001111100110000,1,10111110101001100000101001111,10111110101001100000101001111,9
31,1101001100110100101100011010011,111110101110100000111101111101,1,10101000010101000110100001010001,10101000010101000110100001010001,11
32,11101001100110100101100011010011,111110101110100000111101111101,1,100101000010101000110100001010001,100101000010101000110100001010001,11
21,100111110111111000001,100110100000011100110,1,1001110011000010101000,1001110011000010101000,11
23,10011011110100010111001,11111011111001101011001,0,110010111101110000010010,110010111101110000010010,7
20,1100011010110101010,110111111101011110,1,10011011010100001001,10011011010100001001,5
29,1111011001010010001000011110,11000011011111001111100110000,1,100111110101001100000101001111,100111110101001100000101001111,9
24,10100100000101100010100,11110111001010111101110,0,110011011010000100000010,110011011010000100000010,11
26,10001010001110001001000,1010011000101011101010010,1,1100100010111001110011011,1100100010111001110011011,7
25,1100011110111000110010011,1011100000010001000111110,0,10111111111001001111010001,10111111111001001111010001,13
27,11010110001011111110010110,100111000110101111000101001,1,1000001111000001110111000000,1000001111000001110111000000,13
30,1111011001010010001000011110,11000011011111001111100110000,1,100111110101001100000101001111,100111110101001100000101001111,9
31,1111011001010010001000011110,11000011011111001111100110000,1,100111110101001100000101001111,100111110101001100000101001111,9
32,10001111011001010010001000011110,11000011011111001111100110000,1,10100111110101001100000101001111,10100111110101001100000101001111,9
21,1111011000011000110,10100011110010111111,0,100011110110110000101,100011110110110000101,9
23,101000101100011010010,1111101011110100001010,1,10100110001010111011101,10100110001010111011101,9
22,1100111110111111000001,100110100000011100110,1,10001110011000010101000,10001110011000010101000,11
24,110011011110100010111001,111111011111001101011001,0,1110010111101110000010010,1110010111101110000010010,7
28,1011010110001011111110010110,100111000110101111000101001,1,10000001111000001110111000000,10000001111000001110111000000,13
21,101100011010110101010,100110111111101011110,1,1010011011010100001001,1010011011010100001001,5
27,100010001010001110001001000,1010011000101011101010010,1,101100100010111001110011011,101100100010111001110011011,7
29,1011010110001011111110010110,10100111000110101111000101001,1,100000001111000001110111000000,100000001111000001110111000000,13
25,10100100000101100010100,1011110111001010111101110,0,1110011011010000100000010,1110011011010000100000010,11
26,1100011110111000110010011,11011100000010001000111110,0,100111111111001001111010001,100111111111001001111010001,13
22,1111011000011000110,1010100011110010111111,0,1100011110110110000101,1100011110110110000101,9
28,100010001010001110001001000,1001010011000101011101010010,1,1101100100010111001110011011,1101100100010111001110011011,7
23,11100111110111111000001,10100110100000011100110,1,110001110011000010101000,110001110011000010101000,11
30,1011010110001011111110010110,10100111000110101111000101001,1,100000001111000001110111000000,100000001111000001110111000000,13
24,101000101100011010010,1111101011110100001010,1,10100110001010111011101,10100110001010111011101,9
31,1001011010110001011111110010110,10100111000110101111000101001,1,1100000001111000001110111000000,1100000001111000001110111000000,13
32,1001011010110001011111110010110,10010100111000110101111000101001,1,11100000001111000001110111000000,11100000001111000001110111000000,13
29,100010001010001110001001000,1001010011000101011101010010,1,1101100100010111001110011011,1101100100010111001110011011,7
22,1101100011010110101010,1100110111111101011110,1,11010011011010100001001,11010011011010100001001,5
25,110011011110100010111001,111111011111001101011001,0,1110010111101110000010010,1110010111101110000010010,7
27,1100011110111000110010011,111011100000010001000111110,0,1000111111111001001111010001,1000111111111001001111010001,13
30,100100010001010001110001001000,101001010011000101011101010010,1,1001101100100010111001110011011,1001101100100010111001110011011,7
31,100100010001010001110001001000,101001010011000101011101010010,1,1001101100100010111001110011011,1001101100100010111001110011011,7
32,10100100010001010001110001001000,101001010011000101011101010010,1,11001101100100010111001110011011,11001101100100010111001110011011,7
23,1111011000011000110,1010100011110010111111,0,1100011110110110000101,1100011110110110000101,9
26,10010100100000101100010100,11011110111001010111101110,0,101110011011010000100000010,101110011011010000100000010,11
24,111100111110111111000001,10100110100000011100110,1,1010001110011000010101000,1010001110011000010101000,11
28,1001100011110111000110010011,1111011100000010001000111110,0,11000111111111001001111010001,11000111111111001001111010001,13
25,1000101000101100011010010,1001111101011110100001010,1,10010100110001010111011101,10010100110001010111011101,9
23,1101100011010110101010,1100110111111101011110,1,11010011011010100001001,11010011011010100001001,5
26,110011011110100010111001,111111011111001101011001,0,1110010111101110000010010,1110010111101110000010010,7
29,1001100011110111000110010011,11111011100000010001000111110,0,101000111111111001001111010001,101000111111111001001111010001,13
27,10010100100000101100010100,111011110111001010111101110,0,1001110011011010000100000010,1001110011011010000100000010,11
30,1001100011110111000110010011,11111011100000010001000111110,0,101000111111111001001111010001,101000111111111001001111010001,13
24,1111011000011000110,101010100011110010111111,0,101100011110110110000101,101100011110110110000101,9
31,1001001100011110111000110010011,11111011100000010001000111110,0,1101000111111111001001111010001,1101000111111111001001111010001,13
32,1001001100011110111000110010011,10011111011100000010001000111110,0,11101000111111111001001111010001,11101000111111111001001111010001,13
28,1010010100100000101100010100,111011110111001010111101110,0,10001110011011010000100000010,10001110011011010000100000010,11
25,111100111110111111000001,1010100110100000011100110,1,10010001110011000010101000,10010001110011000010101000,11
26,1000101000101100011010010,1001111101011110100001010,1,10010100110001010111011101,10010100110001010111011101,9
27,100110011011110100010111001,100111111011111001101011001,0,1001110010111101110000010010,1001110010111101110000010010,7
24,1101100011010110101010,1100110111111101011110,1,11010011011010100001001,11010011011010100001001,5
29,1010010100100000101100010100,10111011110111001010111101110,0,100001110011011010000100000010,100001110011011010000100000010,11
28,1100110011011110100010111001,1100111111011111001101011001,0,11001110010111101110000010010,11001110010111101110000010010,7
30,1010010100100000101100010100,110111011110111001010111101110,0,1000001110011011010000100000010,1000001110011011010000100000010,11
31,1010010100100000101100010100,1110111011110111001010111101110,0,10000001110011011010000100000010,10000001110011011010000100000010,11
32,1010010100100000101100010100,1110111011110111001010111101110,0,10000001110011011010000100000010,10000001110011011010000100000010,11
25,1000001111011000011000110,1101010100011110010111111,0,10101100011110110110000101,10101100011110110110000101,9
27,1000101000101100011010010,101001111101011110100001010,1,110010100110001010111011101,110010100110001010111011101,9
29,11100110011011110100010111001,1100111111011111001101011001,0,101001110010111101110000010010,101001110010111101110000010010,7
26,111100111110111111000001,11010100110100000011100110,1,100010001110011000010101000,100010001110011000010101000,11
30,11100110011011110100010111001,101100111111011111001101011001,0,1001001110010111101110000010010,1001001110010111101110000010010,7
25,1001101100011010110101010,1001100110111111101011110,1,10011010011011010100001001,10011010011011010100001001,5
28,1001000101000101100011010010,101001111101011110100001010,1,1110010100110001010111011101,1110010100110001010111011101,9
31,1011100110011011110100010111001,101100111111011111001101011001,0,10001001110010111101110000010010,10001001110010111101110000010010,7
32,11011100110011011110100010111001,101100111111011111001101011001,0,100001001110010111101110000010010,100001001110010111101110000010010,7
29,1001000101000101100011010010,101001111101011110100001010,1,1110010100110001010111011101,1110010100110001010111011101,9
26,11000001111011000011000110,11101010100011110010111111,0,110101100011110110110000101,110101100011110110110000101,9
27,111100111110111111000001,11010100110100000011100110,1,100010001110011000010101000,100010001110011000010101000,11
30,101001000101000101100011010010,101001111101011110100001010,1,101110010100110001010111011101,101110010100110001010111011101,9
31,1101001000101000101100011010010,101001111101011110100001010,1,1101110010100110001010111011101,1101110010100110001010111011101,9
32,11101001000101000101100011010010,101001111101011110100001010,1,11101110010100110001010111011101,11101110010100110001010111011101,9
28,111100111110111111000001,11010100110100000011100110,1,100010001110011000010101000,100010001110011000010101000,11
26,1001101100011010110101010,11001100110111111101011110,1,100011010011011010100001001,100011010011011010100001001,5
27,11000001111011000011000110,111101010100011110010111111,0,1010101100011110110110000101,1010101100011110110110000101,9
29,111100111110111111000001,10011010100110100000011100110,1,10100010001110011000010101000,10100010001110011000010101000,11
30,100000111100111110111111000001,110011010100110100000011100110,1,1010100010001110011000010101000,1010100010001110011000010101000,11
